city,location,Status,latitude,longitude
Mumbai,Kalyan West,Unfurnished,19.25352097,73.13677979
Mumbai,Nalasopara West,Semi-Furnished,19.40540504,72.75317383
Mumbai,Goregaon East,Furnished,19.17366028,72.87387085
Mumbai,Aarya Chanakya Nagar,Unfurnished,19.2040863,72.85447693
Mumbai,Kandivali East,Unfurnished,19.20689011,72.8681488
Mumbai,Akurli Road,Unfurnished,19.20030022,72.86284637
Mumbai,Akurli Road Number 1,Unfurnished,19.20139313,72.85879517
Mumbai,Nala Sopara,Unfurnished,19.42853355,72.81442261
Mumbai,Sector-15 Ghansoli,Unfurnished,19.12387466,72.99108124
Mumbai,Goregaon West,Furnished,19.16319275,72.84197235
Mumbai,Santacruz West,Semi-Furnished,19.08087349,72.83625031
Mumbai,Bandra West,Semi-Furnished,19.05817223,72.82762909
Mumbai,Ghansoli,Semi-Furnished,19.11484909,73.00028992
Mumbai,Khar,Semi-Furnished,19.07043266,72.82911682
Mumbai,Khar,Semi-Furnished,19.07204819,72.82513428
Mumbai,Kandivali West,Semi-Furnished,19.20169067,72.83439636
Mumbai,Goregaon West,Semi-Furnished,19.1656971,72.83633423
Mumbai,Goregaon West,Furnished,19.1656971,72.83633423
Mumbai,Bandra West,Furnished,19.05612183,72.83197021
Mumbai,Prabhadevi,Furnished,19.01517296,72.82372284
Mumbai,Goregaon East,Semi-Furnished,19.14554596,72.85346985
Mumbai,Juhu,Semi-Furnished,19.10612106,72.82601929
Mumbai,Walkeshwar,Semi-Furnished,18.95075417,72.80206299
Mumbai,Thane West,Unfurnished,19.26938438,72.97092438
Mumbai,Thane West,Unfurnished,19.27858353,72.96922302
Mumbai,Prabhadevi,Semi-Furnished,19.01231384,72.82936859
Mumbai,Santacruz East,Unfurnished,19.07809639,72.85581207
Mumbai,Goregaon West,Unfurnished,19.15181923,72.84397125
Mumbai,Thane West,Unfurnished,19.26602936,72.97202301
Mumbai,Thane West,Semi-Furnished,19.23064041,72.97132874
Mumbai,Thane West,Unfurnished,19.26864624,72.96790314
Mumbai,Thane West,Semi-Furnished,19.25904083,72.97184753
Mumbai,Thane West,Unfurnished,19.2271328,72.99668121
Mumbai,Thane West,Unfurnished,19.21686745,72.9930954
Mumbai,Thane West,Semi-Furnished,19.21686745,72.9930954
Mumbai,Thane West,Unfurnished,19.28519821,72.94740295
Mumbai,Thane West,Furnished,19.22886848,72.97798157
Mumbai,Thane West,Unfurnished,19.21806526,72.9667511
Mumbai,Thane West,Unfurnished,19.26171494,72.97971344
Mumbai,Thane West,Unfurnished,19.26420021,72.96038818
Mumbai,Thane West,Semi-Furnished,19.26286888,72.97666168
Mumbai,Thane West,Unfurnished,19.22483444,72.96968079
Mumbai,Malad West,Furnished,19.18606567,72.83448792
Mumbai,Thane West,Furnished,19.2728653,72.97156525
Mumbai,Thane West,Unfurnished,19.2728653,72.97156525
Mumbai,Worli,Furnished,18.99874878,72.82100677
Mumbai,Thane West,Semi-Furnished,19.26938438,72.97092438
Mumbai,Goregaon East,Semi-Furnished,19.17131424,72.86444855
Mumbai,Goregaon East,Semi-Furnished,19.1738739,72.87392426
Mumbai,Santacruz East,Unfurnished,19.0833168,72.8532486
Mumbai,Sector-16 Koparkhairane,Furnished,19.09975624,73.0
Mumbai,Bandra West,Semi-Furnished,19.05879021,72.8293457
Mumbai,Chembur,Semi-Furnished,19.06436729,72.89434814
Mumbai,Santacruz East,Furnished,19.07351112,72.86617279
Mumbai,Santacruz East,Furnished,19.07299232,72.86676025
Mumbai,Santacruz East,Semi-Furnished,19.07362938,72.8649292
Mumbai,Koper Khairane,Unfurnished,19.10916328,73.00343323
Mumbai,Koper Khairane,Unfurnished,19.10100174,73.00590515
Mumbai,Koper Khairane,Unfurnished,19.10526657,72.99950409
Mumbai,Koper Khairane,Unfurnished,19.10782623,73.00067902
Mumbai,Santacruz East,Unfurnished,19.08519363,72.84516144
Mumbai,Santacruz East,Semi-Furnished,19.07299232,72.86676025
Mumbai,Koper Khairane,Unfurnished,19.09980965,72.99932098
Mumbai,Bandra West,Unfurnished,19.0483017,72.82282257
Mumbai,Panvel,Unfurnished,18.95307922,73.14958191
Mumbai,Panvel,Unfurnished,18.95226288,73.14863586
Mumbai,Vasai,Semi-Furnished,19.36672783,72.81552124
Mumbai,Koper Khairane,Semi-Furnished,19.09980965,72.99932098
Mumbai,Koper Khairane,Semi-Furnished,19.09799004,73.00910187
Mumbai,Vasai West,Semi-Furnished,19.3706665,72.80860138
Mumbai,Andheri East,Semi-Furnished,19.10786247,72.85948181
Mumbai,Kharghar,Unfurnished,19.06076813,73.08040619
Mumbai,Ghatkopar West,Semi-Furnished,19.09716034,72.91742706
Mumbai,Mulund West,Semi-Furnished,19.1582737,72.94545746
Mumbai,Virar,Semi-Furnished,19.46743011,72.80207825
Mumbai,Worli,Unfurnished,19.00379562,72.82748413
Mumbai,Mahalaxmi,Unfurnished,18.98789024,72.82803345
Mumbai,Lower Parel,Furnished,19.0024128,72.82653809
Mumbai,Lower Parel,Semi-Furnished,19.00543976,72.82811737
Mumbai,Lower Parel,Unfurnished,19.00543976,72.82811737
Mumbai,Dahisar,Unfurnished,19.24074745,72.8707962
Mumbai,Borivali East,Unfurnished,19.22372818,72.85921478
Mumbai,Malad West,Unfurnished,19.18913269,72.83620453
Mumbai,Malad West,Furnished,19.19229126,72.83625031
Mumbai,Malad West,Unfurnished,19.17700195,72.83917236
Mumbai,Borivali East,Unfurnished,19.22639465,72.86008453
Mumbai,Thane West,Semi-Furnished,19.26848221,72.97049713
Mumbai,Malad West,Unfurnished,19.1743145,72.83811951
Mumbai,Bandra West,Furnished,19.05565643,72.82774353
Mumbai,Vasai,Unfurnished,19.41449928,72.85800171
Mumbai,Carter Road,Furnished,19.06421089,72.82302094
Mumbai,Bandra West,Furnished,19.0483017,72.82282257
Mumbai,Bandra West,Furnished,19.04832458,72.82084656
Mumbai,Worli,Furnished,18.99875069,72.81726837
Mumbai,Mahalaxmi,Semi-Furnished,18.98710442,72.8290863
Mumbai,Wadala,Semi-Furnished,19.03825188,72.87870026
Mumbai,Kalyan West,Semi-Furnished,19.25522041,73.1413269
Mumbai,Marine Drive,Furnished,18.94564629,72.82355499
Mumbai,Prabhadevi,Furnished,19.01613617,72.83091736
Mumbai,Dahisar,Unfurnished,19.25404167,72.86548615
Mumbai,Juhu,Furnished,19.10852814,72.83081818
Mumbai,Ghansoli,Semi-Furnished,19.11630249,73.00468445
Mumbai,Juhu Scheme,Unfurnished,19.10780334,72.82821655
Mumbai,Bhandup West,Unfurnished,19.15069008,72.93463135
Mumbai,Bhandup West,Semi-Furnished,19.15924072,72.93253326
Mumbai,Goregaon West,Semi-Furnished,19.1655407,72.83707428
Mumbai,Kasar vadavali,Semi-Furnished,19.26881409,72.9703598
Mumbai,Andheri East,Furnished,19.11577797,72.87003326
Mumbai,Andheri East,Furnished,19.11804008,72.88634491
Mumbai,Andheri East,Furnished,19.11660004,72.88657379
Mumbai,Bandra West,Furnished,19.07013702,72.82408142
Mumbai,Bandra West,Semi-Furnished,19.06122017,72.83004761
Mumbai,Thane West,Furnished,19.26965141,72.9697876
Mumbai,Kalyan West,Semi-Furnished,19.26135635,73.13598633
Mumbai,Kalyan West,Furnished,19.24520874,73.12499237
Mumbai,Kalyan West,Semi-Furnished,19.25932312,73.12896729
Mumbai,Kalyan West,Unfurnished,19.25698471,73.1344223
Mumbai,Chembur,Unfurnished,19.07017326,72.89566803
Mumbai,Chembur,Unfurnished,19.06838036,72.89819336
Mumbai,Goregaon East,Semi-Furnished,19.15526581,72.85148621
Mumbai,Goregaon East,Unfurnished,19.17432022,72.86387634
Mumbai,Dahisar,Unfurnished,19.25414085,72.85073853
Mumbai,Andheri East,Furnished,19.10728836,72.86682892
Mumbai,Borivali West,Semi-Furnished,19.25187492,72.84875488
Mumbai,Thane West,Furnished,19.24021149,72.99583435
Mumbai,Andheri East,Unfurnished,19.11247253,72.86307526
Mumbai,Andheri East,Semi-Furnished,19.10876465,72.86569214
Mumbai,Seawoods,Semi-Furnished,19.0157299,73.01365662
Mumbai,Malad West,Semi-Furnished,19.17672729,72.84113312
Mumbai,Ghansoli,Unfurnished,19.11846924,72.99710846
Mumbai,Palava,Semi-Furnished,19.17101669,73.11563873
Mumbai,Santacruz East,Unfurnished,19.07924843,72.853508
Mumbai,Ghansoli,Unfurnished,19.11989021,73.00995636
Mumbai,Khar West,Unfurnished,19.07111931,72.83309937
Mumbai,Khar,Semi-Furnished,19.06620789,72.83200073
Mumbai,Bandra West,Semi-Furnished,19.0483017,72.82282257
Mumbai,Andheri East,Unfurnished,19.11641121,72.87969208
Mumbai,Sakinaka Andheri east,Furnished,19.09498024,72.88595581
Mumbai,Andheri East,Furnished,19.11621284,72.88354492
Mumbai,Andheri East,Furnished,19.12174416,72.88658142
Mumbai,Andheri East,Semi-Furnished,19.11804008,72.88634491
Mumbai,Andheri East,Unfurnished,19.11804008,72.88634491
Mumbai,Andheri East,Unfurnished,19.11958313,72.88167572
Mumbai,Kalyan West,Semi-Furnished,19.2664547,73.13716125
Mumbai,Kalyan West,Semi-Furnished,19.26565742,73.13835144
Mumbai,Kalyan West,Semi-Furnished,19.26392174,73.12128448
Mumbai,Kalyan West,Semi-Furnished,19.26140785,73.12130737
Mumbai,Malad West,Furnished,19.18646049,72.83118439
Mumbai,Malad West,Unfurnished,19.17612267,72.84026337
Mumbai,Malad West,Unfurnished,19.18128777,72.83981323
Mumbai,Borivali East,Unfurnished,19.222826,72.85998535
Mumbai,Ambernath East,Furnished,19.19548035,73.18966675
Mumbai,Yari Road,Semi-Furnished,19.13883018,72.80986786
Mumbai,Andheri West,Furnished,19.1420002,72.8259964
Mumbai,Andheri West,Furnished,19.14115715,72.81265259
Mumbai,Andheri West,Furnished,19.14121819,72.82975006
Mumbai,Andheri West,Furnished,19.14131355,72.81232452
Mumbai,Andheri West,Furnished,19.13108253,72.81465149
Mumbai,Lokhandwala,Furnished,19.14380646,72.82681274
Mumbai,Andheri West,Furnished,19.12923622,72.82000732
Mumbai,Andheri West,Furnished,19.14465523,72.82555389
Mumbai,Andheri West,Furnished,19.13983917,72.83750153
Mumbai,Andheri West,Furnished,19.13883018,72.80986786
Mumbai,Andheri West,Furnished,19.13946533,72.83043671
Mumbai,Andheri West,Semi-Furnished,19.1290226,72.83203125
Mumbai,Andheri West,Furnished,19.14442635,72.8217926
Mumbai,Andheri West,Furnished,19.1305542,72.82857513
Mumbai,Andheri West,Furnished,19.12146759,72.82640076
Mumbai,Andheri West,Furnished,19.13033485,72.83637238
Mumbai,Andheri West,Furnished,19.14501762,72.82588196
Mumbai,Andheri West,Furnished,19.12999153,72.83300781
Mumbai,Andheri West,Furnished,19.14074326,72.82852936
Mumbai,Andheri West,Semi-Furnished,19.14878845,72.82951355
Mumbai,Malad West,Unfurnished,19.1895504,72.80776215
Mumbai,nallasopara W,Semi-Furnished,19.41750526,72.81793976
Mumbai,Borivali East,Unfurnished,19.24099922,72.86535645
Mumbai,Bandra East,Semi-Furnished,19.05914307,72.8520813
Mumbai,Khar,Furnished,19.07109642,72.83961487
Mumbai,Santacruz West,Semi-Furnished,19.07615089,72.83560181
Mumbai,Bandra West,Furnished,19.05423546,72.83387756
Mumbai,Khar West,Furnished,19.07457161,72.83242798
Mumbai,Bhandup West,Unfurnished,19.15924072,72.93253326
Mumbai,Ambernath East,Unfurnished,19.19903946,73.19889069
Mumbai,Andheri West,Furnished,19.14023209,72.81293488
Mumbai,Andheri West,Furnished,19.14069939,72.83135986
Mumbai,Andheri West,Semi-Furnished,19.12936211,72.82793427
Mumbai,Andheri West,Semi-Furnished,19.13791656,72.81115723
Mumbai,Andheri West,Furnished,19.14953613,72.82519531
Mumbai,Seven Bunglow,Furnished,19.1291275,72.8197937
Mumbai,Borivali West,Semi-Furnished,19.23378944,72.84632111
Mumbai,Babhai Naka,Semi-Furnished,19.22652435,72.84638214
Mumbai,Babhai,Unfurnished,19.22635841,72.84619904
Mumbai,Kastur Park,Semi-Furnished,19.22226334,72.8455658
Mumbai,yogi nagar,Semi-Furnished,19.23563385,72.84248352
Mumbai,Jayraj Nagar near Yogi Nagar,Semi-Furnished,19.23506355,72.84313202
Mumbai,Andheri West,Furnished,19.14771461,72.82930756
Mumbai,Andheri West,Furnished,19.12693405,72.83662415
Mumbai,Khar,Semi-Furnished,19.06764793,72.8378067
Mumbai,Khar West,Furnished,19.07092857,72.83623505
Mumbai,Borivali East,Unfurnished,19.22455025,72.86902618
Mumbai,Borivali East,Unfurnished,19.2203064,72.86916351
Mumbai,Goregaon East,Semi-Furnished,19.17284775,72.87393188
Mumbai,Dombivali,Unfurnished,19.16963196,73.07382202
Mumbai,Andheri East,Semi-Furnished,19.12545776,72.86256409
Mumbai,Kandivali East,Unfurnished,19.20726585,72.87004089
Mumbai,Kandivali East,Unfurnished,19.19738007,72.8664093
Mumbai,Chembur,Semi-Furnished,19.06623077,72.89774323
Mumbai,Andheri West,Furnished,19.13865662,72.82530975
Mumbai,Andheri West,Furnished,19.15156555,72.83294678
Mumbai,Andheri West,Furnished,19.14069557,72.81018066
Mumbai,Andheri West,Furnished,19.12360191,72.82544708
Mumbai,Andheri West,Furnished,19.13784599,72.81187439
Mumbai,Andheri West,Furnished,19.13678741,72.81346893
Mumbai,Andheri West,Semi-Furnished,19.1387825,72.8247757
Mumbai,Andheri West,Furnished,19.1387825,72.8247757
Mumbai,Andheri West,Furnished,19.14875603,72.82733917
Mumbai,Andheri West,Furnished,19.13275337,72.82987976
Mumbai,Andheri West,Furnished,19.12260628,72.83061981
Mumbai,Borivali East,Unfurnished,19.23482323,72.86389923
Mumbai,Borivali East,Unfurnished,19.23532677,72.86383057
Mumbai,Borivali East,Unfurnished,19.22108459,72.86225891
Mumbai,Borivali East,Unfurnished,19.22362328,72.86126709
Mumbai,Borivali East,Unfurnished,19.22581863,72.8638916
Mumbai,Borivali East,Unfurnished,19.2265892,72.86247253
Mumbai,Borivali East,Unfurnished,19.22719193,72.85888672
Mumbai,Borivali East,Unfurnished,19.22656059,72.86119843
Mumbai,Borivali East,Semi-Furnished,19.21999931,72.86000061
Mumbai,Ambernath East,Unfurnished,19.20701027,73.18536377
Mumbai,Rabale,Unfurnished,19.14412308,73.01037598
Mumbai,Ghansoli,Unfurnished,19.12205887,73.00367737
Mumbai,Khar West,Furnished,19.07801628,72.8368988
Mumbai,Kandivali East,Unfurnished,19.20821953,72.87799072
Mumbai,Dombivli (West),Unfurnished,19.21897888,73.08285522
Mumbai,Dombivli (West),Unfurnished,19.21887779,73.08082581
Mumbai,Dombivali East,Semi-Furnished,19.21815491,73.08911896
Mumbai,Dombivli (West),Semi-Furnished,19.22630692,73.08757782
Mumbai,Dombivli (West),Unfurnished,19.21930122,73.08474731
Mumbai,Kamothe,Unfurnished,19.01823807,73.08615112
Mumbai,Virar,Semi-Furnished,19.46762085,72.79753113
Mumbai,Virar,Semi-Furnished,19.46809959,72.79780579
Mumbai,Virar West,Semi-Furnished,19.46812439,72.80107117
Mumbai,Virar,Semi-Furnished,19.45465279,72.80261993
Mumbai,Virar,Semi-Furnished,19.47033882,72.79947662
Mumbai,Virar,Semi-Furnished,19.47019005,72.79875946
Mumbai,Virar,Semi-Furnished,19.47076988,72.79985809
Mumbai,Virar,Semi-Furnished,19.48043442,72.78175354
Mumbai,Virar West,Semi-Furnished,19.46188164,72.77765656
Mumbai,Virar,Semi-Furnished,19.46626663,72.79608154
Mumbai,Virar,Semi-Furnished,19.46914673,72.79850006
Mumbai,Virar,Semi-Furnished,19.47035027,72.80420685
Mumbai,Virar,Semi-Furnished,19.46950531,72.8014679
Mumbai,Virar,Semi-Furnished,19.46906281,72.80033875
Mumbai,Virar,Semi-Furnished,19.46962166,72.80021667
Mumbai,Virar,Semi-Furnished,19.46957207,72.79759216
Mumbai,Virar West,Furnished,19.45682907,72.80256653
Mumbai,Virar West,Furnished,19.45512581,72.79853058
Mumbai,Kalwa,Unfurnished,19.19328308,72.9876709
Mumbai,Virar,Unfurnished,19.46809959,72.79780579
Mumbai,Virar,Furnished,19.46689034,72.7970047
Mumbai,Virar,Furnished,19.47238922,72.80033112
Mumbai,Virar,Semi-Furnished,19.46200371,72.80164337
Mumbai,Dombivali East,Unfurnished,19.2113533,73.08587646
Mumbai,Virar West,Furnished,19.45510674,72.7986145
Mumbai,Virar,Furnished,19.46809959,72.79780579
Mumbai,Thane West,Unfurnished,19.28334618,72.95620728
Mumbai,Thane West,Unfurnished,19.27178764,72.9677887
Mumbai,Thane West,Unfurnished,19.25832748,72.96630859
Mumbai,Thane West,Unfurnished,19.25980186,72.97011566
Mumbai,Thane West,Unfurnished,19.27389145,72.96154022
Mumbai,Thane West,Semi-Furnished,19.27389145,72.96154022
Mumbai,Thane West,Unfurnished,19.26484108,72.96659088
Mumbai,Naigaon East,Semi-Furnished,19.36274338,72.85929871
Mumbai,Virar,Semi-Furnished,19.4446125,72.80041504
Mumbai,Virar,Semi-Furnished,19.46921349,72.79705811
Mumbai,Virar,Furnished,19.46715736,72.79639435
Mumbai,Ghansoli,Semi-Furnished,19.11929512,72.99339294
Mumbai,Kalwa,Semi-Furnished,19.20784187,73.01161957
Mumbai,Kalwa,Semi-Furnished,19.19865036,73.00214386
Mumbai,Virar West,Furnished,19.46188164,72.77765656
Mumbai,Virar,Unfurnished,19.4709034,72.8026123
Mumbai,Virar,Semi-Furnished,19.46715355,72.8006897
Mumbai,Virar,Semi-Furnished,19.46718788,72.8056488
Mumbai,Virar West,Unfurnished,19.46188164,72.77765656
Mumbai,Virar,Semi-Furnished,19.47138214,72.79937744
Mumbai,Dombivli (West),Unfurnished,19.21966934,73.08443451
Mumbai,Kamothe,Unfurnished,19.0232563,73.08821869
Mumbai,Virar,Semi-Furnished,19.46747208,72.80194092
Mumbai,Virar,Semi-Furnished,19.46005249,72.80393219
Mumbai,Virar West,Unfurnished,19.45218658,72.79871368
Mumbai,Virar West,Semi-Furnished,19.45285606,72.80165863
Mumbai,Virar,Semi-Furnished,19.47374344,72.80554199
Mumbai,Naigaon East,Unfurnished,19.36215973,72.85749054
Mumbai,Borivali West,Unfurnished,19.24693871,72.84758759
Mumbai,Thane West,Semi-Furnished,19.20657158,72.96121979
Mumbai,Andheri West,Furnished,19.14663887,72.83405304
Mumbai,Malad East,Semi-Furnished,19.18119812,72.86160278
Mumbai,Goregaon East,Unfurnished,19.16541481,72.86873627
Mumbai,Ghansoli,Unfurnished,19.11484909,73.00028992
Mumbai,Goregaon East,Semi-Furnished,19.17181015,72.87014771
Mumbai,Ghatkopar East,Unfurnished,19.07962799,72.90830231
Mumbai,Dadar East,Unfurnished,19.01447678,72.84549713
Mumbai,Andheri West,Unfurnished,19.20181656,72.86830902
Mumbai,Kandivali East,Unfurnished,19.19499969,72.875
Mumbai,Airoli,Unfurnished,19.15810013,72.99727631
Mumbai,Chembur,Semi-Furnished,19.05118561,72.91221619
Mumbai,Andheri West,Furnished,19.13770866,72.82993317
Mumbai,Andheri West,Semi-Furnished,19.12341118,72.82142639
Mumbai,Andheri West,Furnished,19.13844872,72.82474518
Mumbai,Kharghar,Furnished,19.03579903,73.07224274
Mumbai,Lower Parel,Semi-Furnished,19.00232315,72.82753754
Mumbai,Kandivali West,Semi-Furnished,19.20758247,72.82060242
Mumbai,Borivali West,Unfurnished,19.23134422,72.84638977
Mumbai,Borivali West,Semi-Furnished,19.23472595,72.83889008
Mumbai,Devidas Cross Lane,Semi-Furnished,19.23666,72.85134888
Mumbai,Devidas Rd,Semi-Furnished,19.23833466,72.84928131
Mumbai,Borivali West,Semi-Furnished,19.25900841,72.85482025
Mumbai,Ghodbunder Road,Furnished,19.27116776,72.96845245
Mumbai,Thane West,Unfurnished,19.27189636,72.96781921
Mumbai,Kasar vadavali,Unfurnished,19.26793861,72.97115326
Mumbai,Thane West,Semi-Furnished,19.26010513,72.97001648
Mumbai,Thane West,Semi-Furnished,19.2674427,72.97096252
Mumbai,Nerul,Furnished,19.0361557,73.02041626
Mumbai,Vikhroli,Furnished,19.09479713,72.91977692
Mumbai,Andheri West,Furnished,19.12836075,72.82793427
Mumbai,Andheri West,Furnished,19.12356186,72.82545471
Mumbai,Juhu,Furnished,19.10844421,72.82679749
Mumbai,Andheri West,Furnished,19.14286613,72.82094574
Mumbai,Andheri West,Furnished,19.12915421,72.8214035
Mumbai,Kanjurmarg,Semi-Furnished,19.13684273,72.93132019
Mumbai,Andheri West,Furnished,19.13986778,72.81033325
Mumbai,Andheri West,Unfurnished,19.13312721,72.83476257
Mumbai,Andheri West,Unfurnished,19.1346817,72.82645416
Mumbai,Andheri West,Unfurnished,19.12373734,72.82178497
Mumbai,Andheri West,Unfurnished,19.14074326,72.82852936
Mumbai,Andheri West,Furnished,19.14975739,72.82554626
Mumbai,Andheri West,Furnished,19.12605858,72.82550812
Mumbai,Andheri West,Semi-Furnished,19.13851357,72.81504059
Mumbai,Andheri West,Furnished,19.13518333,72.81463623
Mumbai,Andheri West,Furnished,19.14692116,72.8230896
Mumbai,Andheri West,Furnished,19.13851357,72.81504059
Mumbai,Andheri West,Furnished,19.13364792,72.8118515
Mumbai,Andheri West,Furnished,19.12760353,72.82015228
Mumbai,Andheri West,Furnished,19.12873268,72.82064056
Mumbai,Andheri West,Unfurnished,19.13035774,72.81746674
Mumbai,Andheri West,Furnished,19.13755989,72.82753754
Mumbai,Andheri West,Unfurnished,19.12981987,72.82790375
Mumbai,Andheri West,Furnished,19.12680817,72.82117462
Mumbai,Andheri West,Unfurnished,19.13294411,72.81173706
Mumbai,Andheri West,Semi-Furnished,19.13377571,72.81086731
Mumbai,Andheri West,Unfurnished,19.13508415,72.81461334
Mumbai,Andheri West,Semi-Furnished,19.14082718,72.81272888
Mumbai,Andheri West,Furnished,19.12341118,72.82142639
Mumbai,Andheri West,Furnished,19.13035774,72.81746674
Mumbai,Andheri West,Semi-Furnished,19.12873268,72.82064056
Mumbai,Andheri West,Furnished,19.1355381,72.80938721
Mumbai,Andheri East,Furnished,19.12188911,72.82594299
Mumbai,Andheri West,Semi-Furnished,19.12177086,72.82602692
Mumbai,Andheri East,Semi-Furnished,19.12188911,72.82594299
Mumbai,Andheri West,Semi-Furnished,19.13804436,72.82541656
Mumbai,Andheri West,Furnished,19.12128448,72.82345581
Mumbai,Andheri West,Furnished,19.12828255,72.81748962
Mumbai,Andheri West,Unfurnished,19.12341118,72.82142639
Mumbai,DN Nagar,Furnished,19.11876488,72.82875824
Mumbai,Andheri West,Semi-Furnished,19.12854767,72.81816864
Mumbai,Andheri West,Furnished,19.12939453,72.81907654
Mumbai,Andheri West,Semi-Furnished,19.12855911,72.81993103
Mumbai,Andheri West,Furnished,19.12297821,72.83952332
Mumbai,Andheri West,Furnished,19.14317894,72.82242584
Mumbai,Andheri West,Unfurnished,19.14537239,72.82387543
Mumbai,Andheri West,Furnished,19.1354084,72.81220245
Mumbai,Andheri West,Unfurnished,19.13678741,72.81346893
Mumbai,Andheri West,Furnished,19.13174629,72.81732941
Mumbai,Andheri West,Furnished,19.14588928,72.82395172
Mumbai,Andheri West,Unfurnished,19.14209175,72.82617188
Mumbai,Andheri West,Unfurnished,19.1350174,72.81748199
Mumbai,Andheri West,Semi-Furnished,19.13518333,72.81463623
Mumbai,Andheri West,Unfurnished,19.13617134,72.83621216
Mumbai,Andheri West,Furnished,19.13804436,72.82541656
Mumbai,Andheri West,Semi-Furnished,19.13719559,72.82214355
Mumbai,Andheri West,Semi-Furnished,19.13508415,72.81461334
Mumbai,Andheri West,Furnished,19.14638519,72.82272339
Mumbai,Andheri West,Unfurnished,19.1397171,72.83566284
Mumbai,Kandivali East,Furnished,19.20748329,72.87451935
Mumbai,Ghansoli,Unfurnished,19.11712646,73.00035858
Mumbai,Andheri West,Unfurnished,19.13103867,72.83850861
Mumbai,Andheri West,Furnished,19.13945389,72.83829498
Mumbai,Andheri West,Furnished,19.1355629,72.81622314
Mumbai,Andheri West,Unfurnished,19.12973785,72.82915497
Mumbai,Ghansoli,Semi-Furnished,19.13960838,73.00018311
Mumbai,Bandra East,Semi-Furnished,19.06088638,72.84735107
Mumbai,Bandra Kurla Complex,Semi-Furnished,19.0660305,72.86507416
Mumbai,Ghansoli,Unfurnished,19.11757469,72.99636841
Mumbai,Thane West,Furnished,19.26341629,72.96022034
Mumbai,Karanjade,Unfurnished,18.97815323,73.10289764
Mumbai,Thane West,Semi-Furnished,19.26239014,72.97595215
Mumbai,Thane West,Semi-Furnished,19.26841354,72.97348022
Mumbai,Thane West,Semi-Furnished,19.26111603,72.956604
Mumbai,Dadar East,Semi-Furnished,19.01447678,72.84549713
Mumbai,Koper Khairane,Unfurnished,19.1027832,73.01050568
Mumbai,Koper Khairane,Unfurnished,19.10694122,73.00715637
Mumbai,Thane West,Unfurnished,19.26335335,72.95998383
Mumbai,Karanjade,Unfurnished,18.97410583,73.10845184
Mumbai,Dadar West,Unfurnished,19.01543427,72.8396225
Mumbai,Andheri West,Furnished,19.13805389,72.8253479
Mumbai,Goregaon East,Semi-Furnished,19.16852379,72.87818909
Mumbai,Malad East,Unfurnished,19.18372345,72.86148071
Mumbai,Kharghar,Unfurnished,19.0951004,72.8605957
Mumbai,Santacruz West,Furnished,19.08888435,72.83405304
Mumbai,Santacruz East,Furnished,19.07980347,72.84977722
Mumbai,Santacruz East,Semi-Furnished,19.0793705,72.85626221
Mumbai,Santacruz East,Furnished,19.07924843,72.853508
Mumbai,Santacruz East,Unfurnished,19.0793705,72.85626221
Mumbai,Santacruz East,Unfurnished,19.07358932,72.86816406
Mumbai,Bhayandar East,Unfurnished,19.30729294,72.86174774
Mumbai,Santacruz West,Furnished,19.08043671,72.83149719
Mumbai,Santacruz East,Furnished,19.0793457,72.85140228
Mumbai,Santacruz East,Semi-Furnished,19.07277298,72.86320496
Mumbai,Santacruz East,Unfurnished,19.08174324,72.85057831
Mumbai,Mira Road East,Semi-Furnished,19.29697227,72.87494659
Mumbai,Bandra East,Furnished,19.0618,72.85441589
Mumbai,Santacruz East,Semi-Furnished,19.0758667,72.84881592
Mumbai,Santacruz East,Furnished,19.07871056,72.87129974
Mumbai,Santacruz East,Unfurnished,19.0765934,72.85385132
Mumbai,Santacruz East,Furnished,19.0767765,72.85953522
Mumbai,Santacruz East,Furnished,19.0793705,72.85626221
Mumbai,Santacruz East,Furnished,19.07958031,72.85543823
Mumbai,Santacruz East,Furnished,19.07854652,72.8524704
Mumbai,Santacruz East,Furnished,19.0765934,72.85385132
Mumbai,Santacruz East,Furnished,19.08174324,72.85057831
Mumbai,Santacruz East,Furnished,19.0831337,72.85222626
Mumbai,Santacruz East,Unfurnished,19.07990265,72.85475922
Mumbai,Santacruz East,Unfurnished,19.0726223,72.86604309
Mumbai,Mira Road East,Unfurnished,19.28800583,72.87633514
Mumbai,Santacruz East,Semi-Furnished,19.0825882,72.85115051
Mumbai,Santacruz East,Furnished,19.0825882,72.85115051
Mumbai,Santacruz East,Furnished,19.07865715,72.85053253
Mumbai,Borivali West,Furnished,19.07924843,72.853508
Mumbai,Santacruz East,Furnished,19.08365059,72.8526001
Mumbai,Santacruz East,Semi-Furnished,19.07854652,72.8524704
Mumbai,Santacruz East,Semi-Furnished,19.08174324,72.85057831
Mumbai,Santacruz East,Furnished,19.07553101,72.84187317
Mumbai,Santacruz East,Furnished,19.08075333,72.850914
Mumbai,Khar,Furnished,19.06723595,72.83774567
Mumbai,Santacruz East,Furnished,19.08069229,72.85571289
Mumbai,Santacruz West,Unfurnished,19.08467484,72.83592224
Mumbai,Goregaon East,Semi-Furnished,19.15562439,72.88517761
Mumbai,Goregaon East,Unfurnished,19.15395355,72.88471222
Mumbai,Goregaon East,Furnished,19.1560955,72.88613892
